model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize
 Corsa,2015,7899.0,Manual,24293,Petrol,30,54.3,1.4
 Corsa,2017,7195.0,Manual,19153,Petrol,30,54.3,1.4
 Corsa,2017,6999.0,Manual,15557,Petrol,145,55.4,1.4
 Corsa,2017,7999.0,Manual,24579,Petrol,145,54.3,1.4
 Corsa,2013,3999.0,Manual,92408,Diesel,30,64.2,1.2
 Corsa,2012,4799.0,Manual,48661,Petrol,125,51.4,1.2
 Corsa,2018,9399.0,Manual,13064,Petrol,145,49.6,1.4
 Corsa,2017,7999.0,Manual,18150,Diesel,0,85.6,1.2
 Corsa,2016,6899.0,Manual,28007,Petrol,30,55.4,1.4
 Corsa,2017,7199.0,Manual,16983,Petrol,145,55.4,1.4
 Corsa,2016,6899.0,Manual,31607,Petrol,30,54.3,1.4
 Corsa,2007,2495.0,Manual,60241,Petrol,160,45.6,1.4
 Corsa,2015,6295.0,Manual,30000,Petrol,125,52.3,1.2
 Corsa,2012,5350.0,Manual,32304,Petrol,125,51.4,1.4
 Corsa,2017,6999.0,Manual,30653,Petrol,30,54.3,1.4
 Corsa,2018,10549.0,Manual,10488,Petrol,145,49.6,1.4
 Corsa,2014,6495.0,Manual,30200,Petrol,125,51.4,1.2
 Corsa,2017,8295.0,Manual,14187,Petrol,145,54.3,1.4
 Corsa,2015,4995.0,Manual,64532,Petrol,30,55.4,1.4
 Corsa,2016,6199.0,Manual,33592,Petrol,30,55.4,1.4
 Corsa,2017,8599.0,Manual,12253,Petrol,145,54.3,1.4
 Corsa,2017,7499.0,Manual,25493,Petrol,145,54.3,1.4
 Corsa,2015,5999.0,Manual,41903,Petrol,125,54.3,1.4
 Corsa,2016,7649.0,Manual,21931,Petrol,30,54.3,1.4
 Corsa,2017,10399.0,Manual,14709,Petrol,145,37.7,1.6
 Corsa,2013,5299.0,Manual,45109,Petrol,125,51.4,1.2
 Corsa,2014,5399.0,Manual,40000,Petrol,125,51.4,1.2
 Corsa,2016,7499.0,Manual,33877,Petrol,125,54.3,1.4
 Corsa,2012,3699.0,Manual,52704,Diesel,20,70.6,1.2
 Corsa,2017,7999.0,Manual,24214,Petrol,150,55.4,1.4
 Corsa,2017,9230.0,Automatic,31825,Petrol,145,47.9,1.4
 Corsa,2015,4799.0,Manual,64482,Diesel,0,74.3,1.2
 Corsa,2018,9499.0,Manual,5865,Petrol,145,43.5,1.4
 Corsa,2016,6499.0,Manual,43110,Petrol,30,55.4,1.4
 Corsa,2011,3799.0,Manual,64269,Petrol,30,55.4,1.0
 Corsa,2019,9799.0,Manual,14059,Petrol,145,43.5,1.4
 Corsa,2017,7299.0,Manual,26333,Petrol,30,54.3,1.4
 Corsa,2016,7459.0,Manual,27747,Petrol,30,55.4,1.4
 Corsa,2017,7695.0,Manual,10041,Petrol,145,54.3,1.4
 Corsa,2015,7549.0,Manual,29056,Petrol,30,57.6,1.0
 Corsa,2015,6795.0,Manual,42600,Petrol,125,54.3,1.4
 Corsa,2007,1699.0,Manual,71000,Petrol,160,47.9,1.4
 Corsa,2014,4490.0,Manual,42000,Petrol,30,55.4,1.0
 Corsa,2016,6490.0,Manual,15000,Petrol,30,55.4,1.4
 Corsa,2016,7490.0,Manual,31000,Petrol,30,54.3,1.4
 Corsa,2008,899.0,Manual,142000,Petrol,145,48.7,1.2
 Corsa,2019,8995.0,Manual,13890,Petrol,150,43.5,1.4
 Corsa,2020,8994.0,Manual,3632,Petrol,150,43.5,1.4
 Corsa,2019,10995.0,Manual,4845,Petrol,150,43.5,1.4
 Corsa,2011,3495.0,Manual,85000,Diesel,30,61.4,1.7
 Corsa,2013,3995.0,Manual,72000,Petrol,125,51.4,1.2
 Corsa,2018,10476.0,Manual,10573,Petrol,145,48.7,1.4
 Corsa,2013,4000.0,Manual,79406,Petrol,125,51.4,1.2
 Corsa,2016,6350.0,Manual,54000,Petrol,30,55.4,1.4
 Corsa,2009,2400.0,Manual,67953,Petrol,165,46.3,1.4
 Corsa,2019,10995.0,Manual,4052,Petrol,145,43.5,1.4
 Corsa,2019,10995.0,Manual,5748,Petrol,150,43.5,1.4
 Corsa,2019,8495.0,Manual,13855,Petrol,150,43.5,1.4
 Corsa,2014,5995.0,Manual,9000,Petrol,115,51.4,1.2
 Corsa,2019,7599.0,Manual,13146,Petrol,145,43.5,1.4
 Corsa,2019,9999.0,Manual,21333,Petrol,145,43.5,1.4
 Corsa,2015,7499.0,Manual,37341,Petrol,125,53.3,1.4
 Corsa,2018,9495.0,Manual,17989,Petrol,145,55.4,1.4
 Corsa,2017,8495.0,Manual,25308,Petrol,150,55.4,1.4
 Corsa,2017,8495.0,Manual,23814,Petrol,150,55.4,1.4
 Corsa,2019,10995.0,Manual,2279,Petrol,145,43.5,1.4
 Corsa,2015,5795.0,Manual,76970,Diesel,0,85.6,1.2
 Corsa,2015,5790.0,Manual,72408,Petrol,30,55.4,1.4
 Corsa,2017,7275.0,Manual,35591,Diesel,20,72.4,1.3
 Corsa,2009,2695.0,Manual,97000,Petrol,145,48.7,1.2
 Corsa,2006,2450.0,Automatic,39000,Petrol,260,38.2,1.4
 Corsa,2017,8275.0,Manual,21450,Petrol,30,54.3,1.4
 Corsa,2014,6495.0,Manual,32000,Petrol,125,51.4,1.4
 Corsa,2018,8690.0,Manual,11688,Petrol,150,55.4,1.4
 Corsa,2017,6990.0,Manual,37067,Petrol,30,55.4,1.4
 Corsa,2017,8290.0,Manual,26787,Petrol,150,55.4,1.4
 Corsa,2019,9950.0,Manual,6000,Petrol,150,43.5,1.4
 Corsa,2018,8450.0,Manual,8857,Petrol,150,55.4,1.4
 Corsa,2018,9390.0,Manual,14135,Petrol,145,43.5,1.4
 Corsa,2017,7390.0,Manual,18423,Petrol,30,55.4,1.4
 Corsa,2020,10722.0,Manual,3723,Petrol,145,43.5,1.4
 Corsa,2020,10210.0,Manual,3085,Petrol,145,43.5,1.4
 Corsa,2016,8990.0,Automatic,29055,Petrol,145,47.1,1.4
 Corsa,2019,11044.0,Manual,3618,Petrol,145,43.5,1.4
 Corsa,2019,16315.0,Manual,1000,Petrol,145,53.3,1.2
 Corsa,2019,9490.0,Manual,8000,Petrol,145,43.5,1.4
 Corsa,2019,9890.0,Manual,8500,Petrol,145,43.5,1.4
 Corsa,2019,9990.0,Manual,8000,Petrol,145,43.5,1.4
 Corsa,2018,8290.0,Manual,29707,Petrol,145,54.3,1.4
 Corsa,2017,7325.0,Manual,36154,Petrol,150,55.4,1.4
 Corsa,2019,10950.0,Manual,6271,Petrol,150,43.5,1.4
 Corsa,2019,16490.0,Manual,10,Petrol,145,53.3,1.2
 Corsa,2018,8690.0,Manual,13000,Petrol,150,55.4,1.4
 Corsa,2017,7999.0,Manual,12000,Petrol,150,55.4,1.4
 Corsa,2010,4295.0,Manual,52000,Petrol,125,53.3,1.2
 Corsa,2013,5295.0,Manual,12000,Petrol,125,51.4,1.2
 Corsa,2008,2895.0,Automatic,52000,Petrol,200,40.9,1.4
 Corsa,2018,12490.0,Automatic,500,Petrol,145,47.9,1.4
 Corsa,2017,7790.0,Manual,13187,Petrol,145,55.4,1.4
 Corsa,2016,8490.0,Automatic,31804,Petrol,145,47.9,1.4
 Corsa,2017,8490.0,Manual,23006,Petrol,145,54.3,1.4
 Corsa,2015,6499.0,Manual,106654,Petrol,125,53.3,1.2
 Corsa,2018,7990.0,Manual,32378,Petrol,145,43.5,1.4
 Corsa,2016,7290.0,Manual,22723,Petrol,30,55.4,1.4
 Corsa,2015,7899.0,Manual,16550,Petrol,125,54.3,1.4
 Corsa,2017,8999.0,Manual,5185,Petrol,145,54.3,1.4
 Corsa,2017,7699.0,Manual,25015,Petrol,145,55.4,1.4
 Corsa,2017,9499.0,Manual,8000,Petrol,145,54.3,1.4
 Corsa,2016,7799.0,Manual,25690,Petrol,30,55.4,1.4
 Corsa,2018,8999.0,Manual,4000,Petrol,145,43.5,1.4
 Corsa,2017,7999.0,Manual,17496,Petrol,145,55.4,1.4
 Corsa,2018,11299.0,Automatic,6000,Petrol,145,39.8,1.4
 Corsa,2017,7399.0,Manual,28735,Petrol,30,55.4,1.4
 Corsa,2018,9499.0,Manual,4650,Petrol,145,43.5,1.4
 Corsa,2017,7499.0,Manual,35000,Petrol,145,54.3,1.4
 Corsa,2019,9799.0,Manual,5897,Petrol,145,43.5,1.4
 Corsa,2017,6999.0,Manual,69000,Diesel,145,72.4,1.2
 Corsa,2017,7499.0,Manual,31000,Petrol,145,55.4,1.4
 Corsa,2017,8999.0,Manual,8000,Petrol,145,55.4,1.4
 Corsa,2016,8499.0,Manual,10888,Petrol,30,55.4,1.4
 Corsa,2018,8499.0,Manual,17151,Petrol,145,54.3,1.4
 Corsa,2019,9499.0,Manual,7900,Petrol,145,43.5,1.4
 Corsa,2019,9499.0,Manual,7485,Petrol,145,43.5,1.4
 Corsa,2019,9499.0,Manual,2500,Petrol,145,43.5,1.4
 Corsa,2017,9999.0,Automatic,10224,Petrol,150,47.9,1.4
 Corsa,2018,9299.0,Manual,13943,Petrol,145,55.4,1.4
 Corsa,2017,7499.0,Manual,25000,Petrol,150,55.4,1.4
 Corsa,2019,9999.0,Manual,13620,Petrol,145,43.5,1.4
 Corsa,2013,4490.0,Manual,61000,Petrol,125,51.4,1.2
 Corsa,2017,7998.0,Manual,11345,Petrol,30,55.4,1.4
 Corsa,2016,6298.0,Manual,19448,Petrol,30,55.4,1.4
 Corsa,2016,7698.0,Manual,25575,Petrol,30,55.4,1.4
 Corsa,2017,7500.0,Manual,34370,Petrol,150,55.4,1.4
 Corsa,2017,8250.0,Manual,12933,Petrol,150,55.4,1.4
 Corsa,2016,7000.0,Manual,22073,Petrol,30,55.4,1.4
 Corsa,2019,11994.0,Manual,2452,Petrol,145,44.8,1.4
 Corsa,2019,10494.0,Manual,10,Petrol,145,43.5,1.4
 Corsa,2019,11994.0,Manual,10,Petrol,145,43.5,1.4
 Corsa,2019,12500.0,Manual,3500,Petrol,145,43.5,1.4
 Corsa,2012,4295.0,Manual,51615,Petrol,125,51.4,1.2
 Corsa,2019,8994.0,Manual,9515,Petrol,150,43.5,1.4
 Corsa,2019,11495.0,Manual,3565,Petrol,145,43.5,1.4
 Corsa,2019,11495.0,Manual,4733,Petrol,145,43.5,1.4
 Corsa,2017,7795.0,Manual,31543,Petrol,30,55.4,1.4
 Corsa,2017,7995.0,Manual,22670,Petrol,30,55.4,1.4
 Corsa,2010,3795.0,Manual,65440,Petrol,125,51.4,1.4
 Corsa,2010,3895.0,Manual,59870,Petrol,125,53.3,1.2
 Corsa,2013,3995.0,Manual,62000,Petrol,125,51.4,1.2
 Corsa,2019,11495.0,Manual,4915,Petrol,145,43.5,1.4
 Corsa,2019,10995.0,Manual,2760,Petrol,150,43.5,1.4
 Corsa,2017,8495.0,Manual,22268,Petrol,30,57.7,1.0
 Corsa,2019,9995.0,Manual,8818,Petrol,150,43.5,1.4
 Corsa,2017,7995.0,Manual,26298,Petrol,150,54.3,1.4
 Corsa,2016,7995.0,Manual,55164,Diesel,0,88.3,1.2
 Corsa,2019,9995.0,Manual,8516,Petrol,150,43.5,1.4
 Corsa,2017,10250.0,Automatic,9044,Petrol,145,47.9,1.4
 Corsa,2017,7750.0,Manual,18294,Petrol,145,55.4,1.4
 Corsa,2016,9750.0,Automatic,18685,Petrol,145,47.9,1.4
 Corsa,2019,11495.0,Manual,4116,Petrol,150,43.5,1.4
 Corsa,2019,10495.0,Manual,11554,Petrol,150,43.5,1.4
 Corsa,2016,6995.0,Manual,50270,Petrol,125,54.3,1.4
 Corsa,2019,11295.0,Manual,1472,Petrol,150,43.5,1.4
 Corsa,2019,9995.0,Manual,16306,Petrol,150,44.8,1.4
 Corsa,2018,11495.0,Manual,1950,Petrol,145,43.5,1.4
 Corsa,2002,495.0,Manual,99842,Petrol,145,50.4,1.0
 Corsa,2015,5995.0,Manual,63000,Petrol,30,57.6,1.0
 Corsa,2018,8994.0,Manual,16500,Petrol,145,43.5,1.4
 Corsa,2017,10295.0,Manual,4076,Petrol,30,55.4,1.4
 Corsa,2017,9495.0,Manual,21756,Petrol,145,55.4,1.4
 Corsa,2011,4150.0,Manual,66977,Petrol,125,51.4,1.4
 Corsa,2013,6000.0,Manual,25280,Petrol,125,51.4,1.2
 Corsa,2016,6500.0,Manual,20455,Petrol,30,55.4,1.4
 Corsa,2017,11495.0,Automatic,4812,Petrol,145,47.9,1.4
 Corsa,2019,9999.0,Manual,20300,Petrol,145,43.5,1.4
 Corsa,2015,7999.0,Automatic,59600,Petrol,145,47.9,1.4
 Corsa,2016,9999.0,Automatic,9000,Petrol,145,47.1,1.4
 Corsa,2019,9499.0,Manual,20350,Petrol,150,43.5,1.4
 Corsa,2008,2995.0,Manual,80000,Petrol,165,47.9,1.4
 Corsa,2003,590.0,Manual,82000,Petrol,160,44.8,1.2
 Corsa,2014,7295.0,Manual,41314,Petrol,240,38.7,1.6
 Corsa,2013,5499.0,Manual,85000,Diesel,20,67.3,1.2
 Corsa,2011,3990.0,Manual,73000,Diesel,30,64.2,1.2
 Corsa,2009,2990.0,Manual,72000,Diesel,30,62.8,1.2
 Corsa,2015,4895.0,Manual,45000,Petrol,125,53.3,1.2
 Corsa,2016,9495.0,Automatic,23047,Petrol,145,47.9,1.4
 Corsa,2016,7500.0,Manual,41664,Petrol,0,65.7,1.0
 Corsa,2016,7499.0,Manual,30800,Petrol,30,54.3,1.4
 Corsa,2016,8750.0,Manual,18787,Petrol,30,55.4,1.4
 Corsa,2015,6995.0,Manual,23000,Petrol,125,54.3,1.4
 Corsa,2015,6195.0,Manual,50000,Petrol,30,55.4,1.4
 Corsa,2015,9195.0,Automatic,6000,Petrol,145,47.1,1.4
 Corsa,2015,7000.0,Manual,32904,Petrol,125,53.3,1.2
 Corsa,2015,7190.0,Manual,27000,Petrol,30,57.6,1.0
 Corsa,2016,7000.0,Manual,25482,Petrol,30,54.3,1.4
 Corsa,2015,7495.0,Manual,25936,Petrol,125,54.3,1.4
 Corsa,2019,9995.0,Manual,18064,Petrol,145,43.5,1.4
 Corsa,2019,9995.0,Manual,16838,Petrol,145,43.5,1.4
 Corsa,2015,6495.0,Manual,45815,Petrol,125,53.3,1.2
 Corsa,2002,700.0,Manual,85000,Petrol,200,44.8,1.2
 Corsa,2004,1000.0,Manual,65000,Petrol,145,48.7,1.2
 Corsa,2018,9750.0,Manual,15040,Petrol,145,54.3,1.4
 Corsa,2019,9995.0,Manual,7416,Petrol,145,43.5,1.4
 Corsa,2002,1500.0,Semi-Auto,58000,Petrol,160,45.6,1.2
 Corsa,2017,6995.0,Manual,21124,Petrol,30,55.4,1.4
 Corsa,2016,7995.0,Manual,34927,Petrol,30,55.4,1.4
 Corsa,2018,12000.0,Automatic,13948,Petrol,150,47.9,1.4
 Corsa,2017,8500.0,Manual,5223,Petrol,145,55.4,1.4
 Corsa,2004,2444.0,Manual,75000,Petrol,125,53.3,1.0
 Corsa,2001,1888.0,Semi-Auto,45000,Petrol,160,45.6,1.2
 Corsa,2016,6995.0,Manual,43154,Petrol,30,55.4,1.4
 Corsa,2017,7395.0,Manual,43831,Petrol,145,55.4,1.4
 Corsa,2018,7995.0,Manual,24104,Petrol,145,55.4,1.4
 Corsa,2017,10995.0,Manual,36570,Petrol,240,37.7,1.6
 Corsa,2017,9495.0,Manual,6197,Petrol,150,55.4,1.4
 Corsa,2008,2690.0,Manual,76264,Petrol,165,45.6,1.4
 Corsa,2013,5490.0,Manual,49055,Petrol,165,44.1,1.2
 Corsa,2017,7939.0,Manual,17355,Petrol,145,54.3,1.4
 Corsa,2016,7395.0,Manual,39770,Petrol,30,55.4,1.4
 Corsa,2019,11495.0,Manual,4359,Petrol,145,44.8,1.4
 Corsa,2019,9759.0,Manual,11716,Petrol,145,43.5,1.4
 Corsa,2016,7990.0,Manual,26500,Petrol,30,54.3,1.4
 Corsa,2012,5295.0,Manual,15021,Petrol,125,51.4,1.2
 Corsa,2019,11985.0,Manual,4034,Petrol,145,44.8,1.4
 Corsa,2015,7666.0,Manual,24261,Petrol,30,55.4,1.4
 Corsa,2017,7788.0,Manual,16215,Petrol,145,55.4,1.4
 Corsa,2017,9295.0,Manual,12474,Petrol,30,55.4,1.4
 Corsa,2010,4990.0,Manual,58158,Petrol,235,38.7,1.6
 Corsa,2013,5490.0,Manual,36180,Petrol,125,51.4,1.2
 Corsa,2019,9994.0,Manual,9002,Petrol,145,43.5,1.4
 Corsa,2009,1240.0,Manual,127000,Petrol,165,47.9,1.4
 Corsa,2016,4480.0,Manual,65000,Petrol,30,54.3,1.4
 Corsa,2011,3440.0,Manual,51000,Petrol,125,53.3,1.2
 Corsa,2011,4495.0,Automatic,48435,Petrol,165,44.8,1.4
 Corsa,2014,4990.0,Manual,32000,Petrol,125,51.4,1.2
 Corsa,2016,8900.0,Automatic,13532,Petrol,150,47.9,1.4
 Corsa,2016,6000.0,Manual,23092,Petrol,30,55.4,1.4
 Corsa,2015,7100.0,Manual,28739,Petrol,125,54.3,1.4
 Corsa,2017,8400.0,Manual,18858,Petrol,145,55.4,1.4
 Corsa,2016,6700.0,Manual,26696,Petrol,30,55.4,1.4
 Corsa,2016,6999.0,Manual,31717,Petrol,30,55.4,1.4
 Corsa,2014,5000.0,Manual,29493,Petrol,125,51.4,1.2
 Corsa,2017,8700.0,Manual,10412,Petrol,125,54.3,1.4
 Corsa,2015,5700.0,Manual,48891,Petrol,30,55.4,1.4
 Corsa,2014,4799.0,Manual,57645,Petrol,125,51.4,1.4
 Corsa,2015,5200.0,Manual,63736,Petrol,125,53.3,1.2
 Corsa,2016,6200.0,Manual,45914,Diesel,0,83.1,1.2
 Corsa,2018,8800.0,Manual,7181,Petrol,145,54.3,1.4
 Corsa,2017,7500.0,Manual,13156,Petrol,30,55.4,1.4
 Corsa,2018,8200.0,Manual,4521,Petrol,145,43.5,1.4
 Corsa,2016,7500.0,Manual,26860,Petrol,125,54.3,1.4
 Corsa,2019,9000.0,Manual,26589,Petrol,145,43.5,1.4
 Corsa,2017,10300.0,Automatic,6633,Petrol,145,47.9,1.4
 Corsa,2008,2195.0,Manual,62000,Petrol,145,48.7,1.2
 Corsa,2016,9500.0,Automatic,14549,Petrol,145,47.9,1.4
 Corsa,2015,5500.0,Manual,38116,Petrol,125,53.3,1.2
 Corsa,2014,4999.0,Manual,61742,Petrol,125,51.4,1.2
 Corsa,2017,7900.0,Manual,14933,Petrol,145,55.4,1.4
 Corsa,2018,8700.0,Manual,9290,Petrol,145,43.5,1.4
 Corsa,2019,12495.0,Automatic,5000,Petrol,145,39.8,1.4
 Corsa,2016,7100.0,Manual,23886,Petrol,125,54.3,1.4
 Corsa,2016,10995.0,Automatic,1000,Petrol,145,47.9,1.4
 Corsa,2019,12995.0,Automatic,1000,Petrol,145,39.8,1.4
 Corsa,2018,10995.0,Automatic,14000,Petrol,145,47.9,1.4
 Corsa,2017,9200.0,Manual,14248,Petrol,145,55.4,1.4
 Corsa,2016,10495.0,Automatic,1000,Petrol,145,47.9,1.4
 Corsa,2017,7100.0,Manual,35396,Diesel,0,78.5,1.2
 Corsa,2016,7450.0,Manual,37335,Petrol,30,55.4,1.4
 Corsa,2012,5475.0,Automatic,50454,Petrol,160,44.8,1.4
 Corsa,2018,11995.0,Automatic,1000,Petrol,145,47.9,1.4
 Corsa,2008,1750.0,Manual,84490,Diesel,30,62.8,1.2
 Corsa,2004,1100.0,Manual,48524,Petrol,160,47.1,1.1
 Corsa,2009,2100.0,Manual,81919,Petrol,150,48.7,1.2
 Corsa,2018,10200.0,Automatic,14393,Petrol,150,47.1,1.4
 Corsa,2016,6400.0,Manual,31052,Petrol,30,55.4,1.4
 Corsa,2017,7000.0,Manual,227,Petrol,150,55.4,1.4
 Corsa,2011,3000.0,Manual,93400,Petrol,125,51.4,1.4
 Corsa,2016,6788.0,Manual,44000,Petrol,30,55.4,1.4
 Corsa,2019,10975.0,Manual,3203,Petrol,150,43.5,1.4
 Corsa,2016,6999.0,Automatic,38934,Petrol,150,47.9,1.4
 Corsa,2016,5488.0,Manual,46000,Petrol,30,55.4,1.4
 Corsa,2016,5888.0,Manual,21000,Petrol,30,55.4,1.4
 Corsa,2016,7500.0,Manual,16697,Petrol,30,54.3,1.4
 Corsa,2016,6500.0,Manual,12100,Petrol,30,55.4,1.4
 Corsa,2016,6800.0,Manual,19190,Petrol,30,55.4,1.4
 Corsa,2019,9230.0,Manual,3992,Petrol,145,43.5,1.4
 Corsa,2019,9685.0,Manual,5993,Petrol,145,43.5,1.4
 Corsa,2019,8590.0,Manual,15368,Petrol,145,43.5,1.4
 Corsa,2019,10390.0,Manual,3252,Petrol,145,43.5,1.4
 Corsa,2019,10390.0,Manual,3606,Petrol,145,43.5,1.4
 Corsa,2019,10469.0,Manual,4254,Petrol,145,43.5,1.4
 Corsa,2019,10438.0,Manual,10266,Petrol,145,44.8,1.4
 Corsa,2010,3995.0,Manual,48444,Petrol,125,53.3,1.2
 Corsa,2019,8060.0,Manual,8949,Petrol,145,43.5,1.4
 Corsa,2017,7950.0,Manual,18239,Petrol,150,54.3,1.4
 Corsa,2020,9346.0,Manual,4078,Petrol,145,43.5,1.4
 Corsa,2018,8677.0,Manual,18190,Petrol,145,43.5,1.4
 Corsa,2018,6695.0,Manual,13000,Petrol,145,43.5,1.4
 Corsa,2015,5995.0,Automatic,23000,Petrol,125,53.3,1.2
 Corsa,2020,9799.0,Manual,3814,Petrol,145,43.5,1.4
 Corsa,2020,9350.0,Manual,3669,Petrol,145,43.5,1.4
 Corsa,2017,10338.0,Manual,4496,Petrol,145,49.6,1.4
 Corsa,2018,11495.0,Automatic,5684,Petrol,145,39.8,1.4
 Corsa,2010,3995.0,Manual,59823,Petrol,125,53.3,1.2
 Corsa,2016,7990.0,Manual,16478,Petrol,30,57.6,1.0
 Corsa,2019,9477.0,Manual,4282,Petrol,145,43.5,1.4
 Corsa,2019,12990.0,Manual,10,Petrol,145,43.5,1.4
 Corsa,2019,9509.0,Manual,3097,Petrol,145,43.5,1.4
 Corsa,2019,9536.0,Manual,2996,Petrol,145,43.5,1.4
 Corsa,2019,8747.0,Manual,13351,Petrol,145,43.5,1.4
 Corsa,2017,9553.0,Automatic,20200,Petrol,145,47.9,1.4
 Corsa,2019,11990.0,Automatic,28,Petrol,145,39.8,1.4
 Corsa,2016,6895.0,Manual,38388,Petrol,30,55.4,1.4
 Corsa,2015,7995.0,Automatic,21233,Petrol,150,47.1,1.4
 Corsa,2016,7562.0,Manual,2016,Petrol,30,55.4,1.4
 Corsa,2017,6500.0,Manual,48740,Petrol,150,55.4,1.4
 Corsa,2019,14995.0,Manual,10,Petrol,145,43.5,1.4
 Corsa,2017,7079.0,Manual,22623,Petrol,145,55.4,1.4
 Corsa,2019,13995.0,Manual,5,Petrol,145,43.5,1.4
 Corsa,2019,13495.0,Manual,5,Petrol,145,43.5,1.4
 Corsa,2019,11995.0,Manual,50,Petrol,145,43.5,1.4
 Corsa,2019,9416.0,Manual,11757,Petrol,145,43.5,1.4
 Corsa,2019,9607.0,Manual,7616,Petrol,145,43.5,1.4
 Corsa,2018,9794.0,Manual,12032,Petrol,150,54.3,1.4
 Corsa,2015,9250.0,Automatic,9555,Petrol,145,47.1,1.4
 Corsa,2019,10695.0,Manual,3578,Petrol,145,43.5,1.4
 Corsa,2019,10995.0,Manual,4352,Petrol,145,43.5,1.4
 Corsa,2017,9395.0,Manual,4394,Petrol,30,55.4,1.4
 Corsa,2018,10495.0,Manual,7497,Petrol,145,54.3,1.4
 Corsa,2012,4990.0,Manual,59000,Petrol,125,51.4,1.2
 Corsa,2019,10695.0,Manual,3194,Petrol,145,43.5,1.4
 Corsa,2019,10695.0,Manual,10381,Petrol,145,43.5,1.4
 Corsa,2019,10695.0,Manual,9339,Petrol,145,43.5,1.4
 Corsa,2019,11000.0,Manual,3648,Petrol,145,43.5,1.4
 Corsa,2017,7734.0,Manual,21296,Petrol,145,55.4,1.4
 Corsa,2013,4750.0,Manual,64546,Petrol,125,51.4,1.2
 Corsa,2019,9999.0,Manual,14678,Petrol,145,43.5,1.4
 Corsa,2012,7250.0,Manual,37306,Petrol,265,37.2,1.6
 Corsa,2017,8244.0,Manual,17837,Petrol,30,55.4,1.4
 Corsa,2017,8000.0,Manual,20197,Petrol,150,55.4,1.4
 Corsa,2017,9964.0,Automatic,5299,Petrol,145,47.9,1.4
 Corsa,2015,6499.0,Manual,44000,Petrol,125,54.3,1.4
 Corsa,2017,8399.0,Manual,17956,Petrol,150,57.7,1.0
 Corsa,2019,9585.0,Manual,13437,Petrol,145,43.5,1.4
 Corsa,2017,9675.0,Manual,11384,Petrol,145,49.6,1.4
 Corsa,2015,9999.0,Automatic,8390,Petrol,140,47.9,1.4
 Corsa,2019,11395.0,Manual,7000,Petrol,145,43.5,1.4
 Corsa,2018,9754.0,Manual,26000,Petrol,145,43.5,1.4
 Astra,2017,11641.0,Automatic,21649,Petrol,125,51.4,1.4
 Astra,2019,13200.0,Manual,15000,Petrol,145,62.8,1.0
 Astra,2014,6033.0,Manual,39993,Petrol,125,51.4,1.4
 Astra,2014,6800.0,Manual,27031,Petrol,125,51.4,1.4
 Astra,2017,9000.0,Manual,36848,Petrol,145,52.3,1.4
 Astra,2017,12490.0,Automatic,17000,Petrol,145,51.4,1.4
 Astra,2017,11490.0,Automatic,1700,Petrol,125,51.4,1.4
 Astra,2018,11990.0,Automatic,18000,Petrol,145,51.4,1.4
 Astra,2019,13800.0,Manual,6894,Petrol,145,47.9,1.4
 Astra,2016,10100.0,Automatic,39954,Petrol,120,51.4,1.4
 Astra,2015,7050.0,Manual,44485,Petrol,200,43.5,1.6
 Astra,2018,11500.0,Manual,31424,Petrol,140,51.4,1.4
 Astra,2008,2295.0,Manual,90000,Petrol,205,43.5,1.6
 Astra,2012,4695.0,Manual,83870,Petrol,125,51.4,1.4
 Astra,2008,2495.0,Manual,71300,Petrol,160,44.8,1.4
 Astra,2015,10990.0,Manual,16709,Petrol,120,51.4,1.4
 Astra,2019,15000.0,Automatic,6094,Petrol,150,51.4,1.4
 Astra,2019,15000.0,Automatic,4218,Petrol,150,51.4,1.4
 Astra,2019,13200.0,Automatic,12257,Petrol,145,51.4,1.4
 Astra,2017,9990.0,Manual,20859,Petrol,145,51.4,1.4
 Astra,2018,10850.0,Manual,32317,Petrol,145,45.6,1.6
 Astra,2015,6495.0,Manual,56000,Petrol,200,42.8,1.6
 Astra,2017,10013.0,Manual,23801,Petrol,145,51.4,1.4
 Astra,2005,695.0,Manual,150000,Diesel,150,57.7,1.7
 Astra,2016,8195.0,Manual,28666,Petrol,20,64.2,1.0
 Astra,2017,10599.0,Manual,25118,Petrol,20,62.8,1.0
 Astra,2017,10000.0,Manual,30126,Petrol,125,51.4,1.4
 Astra,2018,10995.0,Manual,14200,Petrol,145,62.8,1.0
 Astra,2017,9599.0,Manual,21665,Petrol,125,52.3,1.4
 Astra,2019,13998.0,Manual,7202,Petrol,145,46.3,1.4
 Astra,2019,15018.0,Automatic,4038,Petrol,145,51.4,1.4
 Astra,2018,11004.0,Manual,29000,Petrol,145,51.4,1.4
 Astra,2017,9530.0,Manual,23870,Petrol,125,51.4,1.4
 Astra,2014,6995.0,Manual,70067,Diesel,125,60.1,2.0
 Astra,2015,6998.0,Manual,48316,Diesel,30,62.8,2.0
 Astra,2014,6498.0,Manual,31536,Petrol,125,51.4,1.4
 Astra,2013,5470.0,Manual,49208,Petrol,160,44.8,1.6
 Astra,2016,8891.0,Manual,35392,Petrol,20,64.2,1.0
 Astra,2016,8698.0,Manual,27122,Petrol,20,64.2,1.0
 Astra,2014,7298.0,Manual,18911,Diesel,30,62.8,2.0
 Astra,2020,15998.0,Manual,10,Petrol,145,54.3,1.2
